nucleo,processo,vara,data,prioridades,dias
1ª CC,0028046-31.2012.8.17.0001,Seção B da 30ª Vara Cível da Capital,27/02/2025,Super prioridade,7
1ª CC,0033028-82.2024.8.17.2001,Seção B da 30ª Vara Cível da Capital,25/02/2025,Super prioridade,9
1ª CC,0044888-17.2023.8.17.2001,Seção B da 30ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0056130-07.2022.8.17.2001,Seção B da 30ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CC,0087195-84.2014.8.17.0001,Seção B da 30ª Vara Cível da Capital,26/02/2025,Sem prioridade,8
1ª CC,0123591-25.2024.8.17.2001,Seção B da 30ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0136228-19.2009.8.17.0001,Seção B da 30ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CC,0163619-06.2022.8.17.2001,Seção B da 30ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0004094-22.2021.8.17.2001,Seção B da 31ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CCJ,0023198-29.2023.8.17.2001,Seção B da 31ª Vara Cível da Capital,13/02/2025,Sem prioridade,21
1ª CC,0076576-60.2024.8.17.2001,Seção B da 31ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CCJ,0101387-55.2022.8.17.2001,Seção B da 31ª Vara Cível da Capital,24/02/2025,Sem prioridade,10
1ª CC,0156571-59.2023.8.17.2001,Seção B da 31ª Vara Cível da Capital,25/02/2025,Super prioridade,9
1ª CC,0006495-28.2020.8.17.2001,Seção B da 32ª Vara Cível da Capital,26/02/2025,Sem prioridade,8
1ª CC,0016002-08.2023.8.17.2001,Seção B da 32ª Vara Cível da Capital,26/02/2025,Prioridade Legal,8
1ª CCJ,0043197-12.2016.8.17.2001,Seção B da 32ª Vara Cível da Capital,11/02/2025,Prioridade Legal,23
1ª CC,0047163-70.2022.8.17.2001,Seção B da 32ª Vara Cível da Capital,19/02/2025,Sem prioridade,15
1ª CCJ,0066420-13.2024.8.17.2001,Seção B da 32ª Vara Cível da Capital,27/02/2025,Sem prioridade,7
1ª CC,0073778-29.2024.8.17.2001,Seção B da 32ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0115374-90.2024.8.17.2001,Seção B da 32ª Vara Cível da Capital,19/02/2025,Sem prioridade,15
1ª CC,0017346-05.2015.8.17.2001,Seção B da 33ª Vara Cível da Capital,19/02/2025,Sem prioridade,15
1ª CC,0048422-47.2015.8.17.2001,Seção B da 33ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0055895-74.2021.8.17.2001,Seção B da 33ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0076219-85.2021.8.17.2001,Seção B da 33ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CC,0117295-89.2021.8.17.2001,Seção B da 33ª Vara Cível da Capital,24/02/2025,Sem prioridade,10
1ª CC,0133897-58.2021.8.17.2001,Seção B da 33ª Vara Cível da Capital,24/02/2025,Sem prioridade,10
1ª CC,0134948-07.2021.8.17.2001,Seção B da 33ª Vara Cível da Capital,19/02/2025,Sem prioridade,15
1ª CC,0015962-36.2017.8.17.2001,Seção B da 34ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CC,0016044-33.2018.8.17.2001,Seção B da 34ª Vara Cível da Capital,25/02/2025,Super prioridade,9
1ª CC,0020259-43.2015.8.17.0001,Seção B da 34ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CC,0021365-40.2015.8.17.0001,Seção B da 34ª Vara Cível da Capital,27/02/2025,Sem prioridade,7
1ª CC,0029358-41.2021.8.17.2001,Seção B da 34ª Vara Cível da Capital,24/02/2025,Sem prioridade,10
1ª CC,0035803-12.2020.8.17.2001,Seção B da 34ª Vara Cível da Capital,26/02/2025,Sem prioridade,8
1ª CC,0045607-96.2023.8.17.2001,Seção B da 34ª Vara Cível da Capital,24/02/2025,Sem prioridade,10
1ª CC,0048002-27.2024.8.17.2001,Seção B da 34ª Vara Cível da Capital,24/02/2025,Sem prioridade,10
1ª CC,0052121-66.2014.8.17.0001,Seção B da 34ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0060967-71.2023.8.17.2001,Seção B da 34ª Vara Cível da Capital,25/02/2025,Prioridade Legal,9
1ª CC,0061224-04.2020.8.17.2001,Seção B da 34ª Vara Cível da Capital,19/02/2025,Sem prioridade,15
1ª CC,0098929-94.2024.8.17.2001,Seção B da 34ª Vara Cível da Capital,25/02/2025,Prioridade Legal,9
1ª CC,0105111-33.2023.8.17.2001,Seção B da 34ª Vara Cível da Capital,24/02/2025,Sem prioridade,10
1ª CC,0131862-23.2024.8.17.2001,Seção B da 34ª Vara Cível da Capital,25/02/2025,Super prioridade,9
1ª CC,0169114-31.2022.8.17.2001,Seção B da 34ª Vara Cível da Capital,24/02/2025,Sem prioridade,10
1ª CC,0170116-36.2022.8.17.2001,Seção B da 34ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CC,0002945-50.2016.8.17.0001,Seção B da 35ª Vara Cível da Capital,20/02/2025,Sem prioridade,14
1ª CC,0002989-49.2017.8.17.2001,Seção B da 35ª Vara Cível da Capital,17/02/2025,Sem prioridade,17
1ª CC,0004342-56.2019.8.17.2001,Seção B da 35ª Vara Cível da Capital,27/02/2025,Sem prioridade,6
1ª CC,0004651-14.2018.8.17.2001,Seção B da 35ª Vara Cível da Capital,17/02/2025,Sem prioridade,17
1ª CC,0005386-49.1989.8.17.0001,Seção B da 35ª Vara Cível da Capital,17/02/2025,Sem prioridade,17
1ª CC,0008461-57.1993.8.17.0001,Seção B da 35ª Vara Cível da Capital,17/02/2025,Sem prioridade,17
1ª CC,0011435-07.2018.8.17.2001,Seção B da 35ª Vara Cível da Capital,26/02/2025,Sem prioridade,8
1ª CC,0013100-21.1993.8.17.0001,Seção B da 35ª Vara Cível da Capital,19/02/2025,Sem prioridade,15
1ª CC,0014471-77.2017.8.17.0001,Seção B da 35ª Vara Cível da Capital,17/02/2025,Sem prioridade,17
1ª CC,0024337-94.2015.8.17.2001,Seção B da 35ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CC,0026885-24.2017.8.17.2001,Seção B da 35ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CC,0033286-50.2002.8.17.0001,Seção B da 35ª Vara Cível da Capital,17/02/2025,Sem prioridade,17
1ª CC,0034759-03.2004.8.17.0001,Seção B da 35ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0043611-26.1998.8.17.0001,Seção B da 35ª Vara Cível da Capital,19/02/2025,Sem prioridade,15
1ª CC,0049322-31.2006.8.17.0001,Seção B da 35ª Vara Cível da Capital,17/02/2025,Sem prioridade,17
1ª CC,0051894-72.1997.8.17.0001,Seção B da 35ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CC,0056052-43.2015.8.17.0001,Seção B da 35ª Vara Cível da Capital,27/02/2025,Sem prioridade,6
1ª CC,0060774-95.2019.8.17.2001,Seção B da 35ª Vara Cível da Capital,17/02/2025,Sem prioridade,17
1ª CC,0060933-39.2010.8.17.0001,Seção B da 35ª Vara Cível da Capital,17/02/2025,Sem prioridade,17
1ª CC,0069980-07.2017.8.17.2001,Seção B da 35ª Vara Cível da Capital,26/02/2025,Sem prioridade,8
1ª CC,0072830-59.2013.8.17.0001,Seção B da 35ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CC,0086521-42.2022.8.17.2001,Seção B da 35ª Vara Cível da Capital,26/02/2025,Super prioridade,8
1ª CC,0002394-84.2016.8.17.2001,Seção B da 36ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CC,0005129-96.2004.8.17.0001,Seção B da 36ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0016701-33.2022.8.17.2001,Seção B da 36ª Vara Cível da Capital,24/02/2025,Prioridade Legal,10
1ª CC,0031526-84.2019.8.17.2001,Seção B da 36ª Vara Cível da Capital,20/02/2025,Sem prioridade,14
1ª CC,0041965-52.2022.8.17.2001,Seção B da 36ª Vara Cível da Capital,27/02/2025,Sem prioridade,7
1ª CC,0043980-24.2015.8.17.0001,Seção B da 36ª Vara Cível da Capital,27/02/2025,Sem prioridade,6
1ª CC,0051966-09.2016.8.17.2001,Seção B da 36ª Vara Cível da Capital,19/02/2025,Sem prioridade,15
1ª CCJ,0090986-94.2022.8.17.2001,Seção B da 36ª Vara Cível da Capital,19/02/2025,Sem prioridade,15
1ª CC,0024394-78.2016.8.17.2001,Seção B da 3ª Vara Cível da Capital,27/02/2025,Super prioridade,6
1ª CC,0025589-25.2021.8.17.2001,Seção B da 3ª Vara Cível da Capital,25/02/2025,Super prioridade,9
1ª CC,0029535-35.2014.8.17.0001,Seção B da 3ª Vara Cível da Capital,19/02/2025,Sem prioridade,15
1ª CC,0042945-28.2024.8.17.2001,Seção B da 3ª Vara Cível da Capital,26/02/2025,Sem prioridade,8
1ª CC,0059903-71.2007.8.17.0001,Seção B da 3ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0069088-93.2020.8.17.2001,Seção B da 3ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0070719-04.2022.8.17.2001,Seção B da 3ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0096450-31.2024.8.17.2001,Seção B da 3ª Vara Cível da Capital,25/02/2025,Prioridade Legal,9
1ª CC,0004193-21.2023.8.17.2001,Seção B da 4ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CCJ,0008469-67.2012.8.17.0001,Seção B da 4ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CC,0020908-13.2012.8.17.0001,Seção B da 4ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0032230-25.2015.8.17.0001,Seção B da 4ª Vara Cível da Capital,17/02/2025,Sem prioridade,17
1ª CC,0035032-73.2016.8.17.2001,Seção B da 4ª Vara Cível da Capital,19/02/2025,Sem prioridade,15
1ª CC,0088538-56.2019.8.17.2001,Seção B da 4ª Vara Cível da Capital,24/02/2025,Sem prioridade,9
1ª CC,0133396-07.2021.8.17.2001,Seção B da 4ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0136233-35.2021.8.17.2001,Seção B da 4ª Vara Cível da Capital,26/02/2025,Sem prioridade,8
1ª CC,0146200-36.2023.8.17.2001,Seção B da 4ª Vara Cível da Capital,27/02/2025,Prioridade Legal,7
1ª CC,0187910-08.2012.8.17.0001,Seção B da 4ª Vara Cível da Capital,27/02/2025,Sem prioridade,7
1ª CC,0000830-07.2015.8.17.2001,Seção B da 5ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CC,0109289-25.2023.8.17.2001,Seção B da 5ª Vara Cível da Capital,24/02/2025,Sem prioridade,10
1ª CC,0131752-58.2023.8.17.2001,Seção B da 5ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CCJ,0003755-10.2014.8.17.2001,Seção B da 6ª Vara Cível da Capital,12/02/2025,Sem prioridade,22
1ª CCJ,0011846-16.2019.8.17.2001,Seção B da 6ª Vara Cível da Capital,04/02/2025,Sem prioridade,30
1ª CC,0021492-07.2017.8.17.0001,Seção B da 6ª Vara Cível da Capital,27/02/2025,Sem prioridade,6
1ª CC,0035888-56.2024.8.17.2001,Seção B da 6ª Vara Cível da Capital,18/02/2025,Sem prioridade,15
1ª CC,0043798-13.2019.8.17.2001,Seção B da 6ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0045559-11.2021.8.17.2001,Seção B da 6ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0075757-94.2022.8.17.2001,Seção B da 6ª Vara Cível da Capital,27/02/2025,Sem prioridade,7
1ª CC,0075893-91.2022.8.17.2001,Seção B da 6ª Vara Cível da Capital,25/02/2025,Prioridade Legal,9
1ª CC,0015759-40.2018.8.17.2001,Seção B da 7ª Vara Cível da Capital,19/02/2025,Sem prioridade,14
1ª CC,0016286-26.2017.8.17.2001,Seção B da 7ª Vara Cível da Capital,19/02/2025,Sem prioridade,15
1ª CC,0017929-14.2020.8.17.2001,Seção B da 7ª Vara Cível da Capital,27/02/2025,Sem prioridade,7
1ª CC,0023202-38.2012.8.17.0001,Seção B da 7ª Vara Cível da Capital,14/02/2025,Sem prioridade,20
1ª CCJ,0025218-03.2017.8.17.2001,Seção B da 7ª Vara Cível da Capital,19/02/2025,Sem prioridade,15
1ª CC,0055270-35.2024.8.17.2001,Seção B da 7ª Vara Cível da Capital,26/02/2025,Prioridade Legal,8
1ª CC,0056533-84.2007.8.17.0001,Seção B da 7ª Vara Cível da Capital,25/02/2025,Super prioridade,9
1ª CC,0058308-55.2024.8.17.2001,Seção B da 7ª Vara Cível da Capital,19/02/2025,Sem prioridade,15
1ª CC,0060763-61.2022.8.17.2001,Seção B da 7ª Vara Cível da Capital,19/02/2025,Sem prioridade,15
1ª CC,0080339-40.2022.8.17.2001,Seção B da 7ª Vara Cível da Capital,27/02/2025,Prioridade Legal,7
1ª CC,0086207-04.2019.8.17.2001,Seção B da 7ª Vara Cível da Capital,26/02/2025,Sem prioridade,8
1ª CCJ,0102412-46.2009.8.17.0001,Seção B da 7ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CCJ,0103161-86.2023.8.17.2001,Seção B da 7ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CC,0040181-70.2015.8.17.0001,Seção B da 8ª Vara Cível da Capital,19/02/2025,Sem prioridade,14
1ª CC,0049854-68.2007.8.17.0001,Seção B da 8ª Vara Cível da Capital,17/02/2025,Sem prioridade,17
1ª CC,0068692-82.2021.8.17.2001,Seção B da 8ª Vara Cível da Capital,20/02/2025,Sem prioridade,14
1ª CC,0076191-49.2023.8.17.2001,Seção B da 8ª Vara Cível da Capital,26/02/2025,Sem prioridade,8
1ª CC,0077212-60.2023.8.17.2001,Seção B da 8ª Vara Cível da Capital,25/02/2025,Prioridade Legal,9
1ª CC,0127435-91.2009.8.17.0001,Seção B da 8ª Vara Cível da Capital,27/02/2025,Sem prioridade,7
1ª CC,0132755-48.2023.8.17.2001,Seção B da 8ª Vara Cível da Capital,19/02/2025,Sem prioridade,14
1ª CC,0133723-78.2023.8.17.2001,Seção B da 8ª Vara Cível da Capital,21/02/2025,Sem prioridade,13
1ª CC,0144528-56.2024.8.17.2001,Seção B da 8ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CC,0006045-22.2019.8.17.2001,Seção B da 9ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0016369-42.2017.8.17.2001,Seção B da 9ª Vara Cível da Capital,20/02/2025,Sem prioridade,14
1ª CC,0022390-30.2011.8.17.0001,Seção B da 9ª Vara Cível da Capital,27/02/2025,Sem prioridade,7
1ª CC,0032075-21.2024.8.17.2001,Seção B da 9ª Vara Cível da Capital,18/02/2025,Sem prioridade,16
1ª CC,0036380-24.2019.8.17.2001,Seção B da 9ª Vara Cível da Capital,24/02/2025,Prioridade Legal,10
1ª CC,0043449-68.2023.8.17.2001,Seção B da 9ª Vara Cível da Capital,21/02/2025,Sem prioridade,13
1ª CC,0049050-89.2022.8.17.2001,Seção B da 9ª Vara Cível da Capital,25/02/2025,Sem prioridade,9
1ª CC,0055179-13.2022.8.17.2001,Seção B da 9ª Vara Cível da Capital,25/02/2025,Prioridade Legal,9
1ª CC,0132161-97.2024.8.17.2001,Seção B da 9ª Vara Cível da Capital,20/02/2025,Prioridade Legal,13
4ª CC,0039025-57.2009.8.17.0001,Vara dos Executivos Fiscais Municipais da Capital,24/02/2025,Sem prioridade,10
2ª CCJ,0065652-92.2021.8.17.2001,Vara dos Executivos Fiscais Municipais da Capital,10/02/2025,Sem prioridade,23
4ª CCJ,0000148-35.2019.8.17.3190,Vara Única da Comarca de Ribeirão,03/02/2025,Sem prioridade,31
5ª CC,0000266-40.2021.8.17.3190,Vara Única da Comarca de Ribeirão,21/02/2025,Sem prioridade,13
4ª CCJ,0000049-98.2020.8.17.3200,Vara Única da Comarca de Rio Formoso,13/02/2025,Sem prioridade,21
4ª CCJ,0000114-12.2002.8.17.1200,Vara Única da Comarca de Rio Formoso,27/02/2025,Sem prioridade,7
5ª CC,0000218-90.2017.8.17.3200,Vara Única da Comarca de Rio Formoso,26/02/2025,Sem prioridade,8
5ª CC,0000348-36.2024.8.17.3200,Vara Única da Comarca de Rio Formoso,25/02/2025,Prioridade Legal,9
5ª CC,0000613-38.2024.8.17.3200,Vara Única da Comarca de Rio Formoso,24/02/2025,Sem prioridade,10
5ª CCJ,0000135-39.2020.8.17.3210,Vara Única da Comarca de Sairé,20/02/2025,Sem prioridade,14
6ª CC,0000176-06.2020.8.17.3210,Vara Única da Comarca de Sairé,24/02/2025,Sem prioridade,10
7ª CC,0000060-33.2021.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,26/02/2025,Prioridade Legal,8
7ª CC,0000066-41.2012.8.17.1220,1ª Vara Cível da Comarca de Salgueiro,25/02/2025,Sem prioridade,9
7ª CC,0000076-45.2025.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,27/02/2025,Prioridade Legal,7
6ª CCJ,0000083-71.2024.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,12/02/2025,Prioridade Legal,22
6ª CCJ,0000083-76.2021.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,21/02/2025,Sem prioridade,13
6ª CCJ,0000100-54.2017.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,13/02/2025,Sem prioridade,21
6ª CCJ,0000174-32.1996.8.17.1220,1ª Vara Cível da Comarca de Salgueiro,10/02/2025,Sem prioridade,24
6ª CCJ,0000186-20.2020.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,21/01/2025,Sem prioridade,44
7ª CC,0000336-59.2024.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,27/02/2025,Prioridade Legal,7
7ª CC,0000433-59.2024.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,02/03/2025,Prioridade Legal,4
6ª CCJ,0000453-21.2022.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,05/02/2025,Sem prioridade,29
6ª CCJ,0000501-43.2023.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,05/02/2025,Sem prioridade,29
6ª CCJ,0000591-27.2018.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,30/01/2025,Sem prioridade,35
6ª CCJ,0000785-51.2023.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,04/02/2025,Sem prioridade,30
7ª CC,0000908-88.2019.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,26/02/2025,Sem prioridade,8
7ª CC,0001043-61.2023.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,05/03/2025,Sem prioridade,1
6ª CCJ,0001175-60.2019.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,05/02/2025,Prioridade Legal,29
6ª CCJ,0001258-08.2021.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,29/01/2025,Sem prioridade,36
7ª CC,0001326-50.2024.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,26/02/2025,Prioridade Legal,8
6ª CCJ,0001455-60.2021.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,05/02/2025,Sem prioridade,29
7ª CC,0001472-58.2016.8.17.1220,1ª Vara Cível da Comarca de Salgueiro,24/02/2025,Sem prioridade,10
7ª CC,0001525-72.2024.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,05/03/2025,Sem prioridade,1
7ª CC,0001554-93.2022.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,02/03/2025,Sem prioridade,4
7ª CC,0001585-51.2012.8.17.1220,1ª Vara Cível da Comarca de Salgueiro,05/03/2025,Sem prioridade,1
7ª CC,0001651-98.2019.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,26/02/2025,Sem prioridade,8
6ª CCJ,0001779-45.2024.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,07/02/2025,Prioridade Legal,27
6ª CCJ,0001839-18.2024.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,04/02/2025,Prioridade Legal,30
6ª CCJ,0001964-25.2020.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,19/02/2025,Sem prioridade,15
6ª CCJ,0002335-18.2022.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,21/02/2025,Sem prioridade,13
7ª CC,0002624-78.2015.8.17.1220,1ª Vara Cível da Comarca de Salgueiro,02/03/2025,Sem prioridade,4
7ª CC,0002643-88.2021.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,27/02/2025,Sem prioridade,7
7ª CC,0002699-19.2024.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,25/02/2025,Sem prioridade,8
6ª CCJ,0002821-38.2012.8.17.1220,1ª Vara Cível da Comarca de Salgueiro,21/02/2025,Sem prioridade,13
7ª CC,0002841-87.2016.8.17.1220,1ª Vara Cível da Comarca de Salgueiro,02/03/2025,Sem prioridade,4
6ª CCJ,0002847-94.2016.8.17.1220,1ª Vara Cível da Comarca de Salgueiro,28/01/2025,Sem prioridade,37
7ª CC,0002989-05.2022.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,22/02/2025,Sem prioridade,12
6ª CCJ,0003151-34.2021.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,05/02/2025,Prioridade Legal,29
7ª CC,0003152-14.2024.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,25/02/2025,Sem prioridade,8
7ª CC,0003237-68.2022.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,27/02/2025,Sem prioridade,7
7ª CC,0003247-15.2022.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,27/02/2025,Sem prioridade,7
7ª CC,0003252-37.2022.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,27/02/2025,Sem prioridade,7
7ª CC,0003288-79.2022.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,27/02/2025,Sem prioridade,7
7ª CC,0003289-64.2022.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,27/02/2025,Sem prioridade,7
7ª CC,0003335-53.2022.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,27/02/2025,Sem prioridade,7
7ª CC,0003336-38.2022.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,27/02/2025,Sem prioridade,7
7ª CC,0003350-22.2022.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,27/02/2025,Sem prioridade,7
7ª CC,0003538-44.2024.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,26/02/2025,Sem prioridade,8
7ª CC,0003608-32.2022.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,02/03/2025,Sem prioridade,4
7ª CC,0003707-31.2024.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,05/03/2025,Prioridade Legal,1
7ª CC,0004407-41.2023.8.17.3220,1ª Vara Cível da Comarca de Salgueiro,26/02/2025,Sem prioridade,8
6ª CCJ,0000048-94.1987.8.17.1220,2ª Vara Cível da Comarca de Salgueiro,30/01/2025,Sem prioridade,34
7ª CC,0000113-39.2017.8.17.1220,2ª Vara Cível da Comarca de Salgueiro,24/02/2025,Sem prioridade,10
7ª CC,0000153-21.2017.8.17.1220,2ª Vara Cível da Comarca de Salgueiro,28/02/2025,Sem prioridade,6
6ª CCJ,0000165-39.2023.8.17.3220,2ª Vara Cível da Comarca de Salgueiro,26/02/2025,Sem prioridade,8
7ª CC,0000344-70.2023.8.17.3220,2ª Vara Cível da Comarca de Salgueiro,26/02/2025,Prioridade Legal,8
6ª CCJ,0000489-69.2010.8.17.1220,2ª Vara Cível da Comarca de Salgueiro,03/02/2025,Sem prioridade,31
6ª CCJ,0001354-92.2010.8.17.1220,2ª Vara Cível da Comarca de Salgueiro,25/02/2025,Sem prioridade,8
7ª CC,0002366-72.2021.8.17.3220,2ª Vara Cível da Comarca de Salgueiro,20/02/2025,Sem prioridade,14
6ª CCJ,0002498-95.2022.8.17.3220,2ª Vara Cível da Comarca de Salgueiro,24/02/2025,Prioridade Legal,10
7ª CC,0002820-18.2022.8.17.3220,2ª Vara Cível da Comarca de Salgueiro,27/02/2025,Prioridade Legal,7
7ª CC,0003351-03.2016.8.17.1220,2ª Vara Cível da Comarca de Salgueiro,28/02/2025,Sem prioridade,6
2ª CC,0000233-17.2023.8.17.7220,Vara Criminal da Comarca de Salgueiro,28/02/2025,Sem prioridade,6
2ª CC,0000240-72.2024.8.17.7220,Vara Criminal da Comarca de Salgueiro,28/02/2025,Sem prioridade,6
2ª CC,0000600-47.2022.8.17.3220,Vara Criminal da Comarca de Salgueiro,24/02/2025,Sem prioridade,10
6ª CC,0000120-79.2009.8.17.1230,Vara Única da Comarca de Saloá,21/02/2025,Sem prioridade,13
6ª CC,0000215-40.2020.8.17.3230,Vara Única da Comarca de Saloá,25/02/2025,Sem prioridade,9
5ª CCJ,0000351-03.2021.8.17.3230,Vara Única da Comarca de Saloá,19/02/2025,Sem prioridade,15
6ª CC,0000452-06.2022.8.17.3230,Vara Única da Comarca de Saloá,27/02/2025,Sem prioridade,7
6ª CC,0000685-03.2022.8.17.3230,Vara Única da Comarca de Saloá,27/02/2025,Prioridade Legal,7
6ª CC,0000708-46.2022.8.17.3230,Vara Única da Comarca de Saloá,21/02/2025,Prioridade Legal,13
6ª CC,0000712-83.2022.8.17.3230,Vara Única da Comarca de Saloá,27/02/2025,Sem prioridade,7
6ª CC,0000756-73.2020.8.17.3230,Vara Única da Comarca de Saloá,26/02/2025,Sem prioridade,8
6ª CC,0001494-90.2022.8.17.3230,Vara Única da Comarca de Saloá,24/02/2025,Prioridade Legal,10
6ª CC,0001504-37.2022.8.17.3230,Vara Única da Comarca de Saloá,24/02/2025,Prioridade Legal,10
6ª CC,0001696-33.2023.8.17.3230,Vara Única da Comarca de Saloá,21/02/2025,Prioridade Legal,13
6ª CC,0000009-59.2021.8.17.3240,Vara Única da Comarca de Sanharó,26/02/2025,Prioridade Legal,8
6ª CC,0000016-37.2021.8.17.1240,Vara Única da Comarca de Sanharó,24/02/2025,Sem prioridade,10
6ª CC,0000018-17.2022.8.17.2260,Vara Única da Comarca de Sanharó,27/02/2025,Sem prioridade,7
6ª CC,0000022-87.2023.8.17.3240,Vara Única da Comarca de Sanharó,27/02/2025,Prioridade Legal,7
6ª CC,0000025-30.2018.8.17.3430,Vara Única da Comarca de Sanharó,27/02/2025,Sem prioridade,6
6ª CC,0000077-78.2010.8.17.1240,Vara Única da Comarca de Sanharó,24/02/2025,Sem prioridade,10
6ª CC,0000093-26.2022.8.17.3240,Vara Única da Comarca de Sanharó,27/02/2025,Sem prioridade,6
6ª CC,0000171-74.2020.8.17.1240,Vara Única da Comarca de Sanharó,24/02/2025,Prioridade Legal,10
6ª CC,0000185-58.2020.8.17.1240,Vara Única da Comarca de Sanharó,24/02/2025,Sem prioridade,10
6ª CC,0000354-88.2022.8.17.3240,Vara Única da Comarca de Sanharó,27/02/2025,Sem prioridade,7
6ª CC,0000411-48.2018.8.17.3240,Vara Única da Comarca de Sanharó,26/02/2025,Sem prioridade,8
6ª CC,0000453-25.2014.8.17.1240,Vara Única da Comarca de Sanharó,20/02/2025,Sem prioridade,14
6ª CC,0000498-33.2020.8.17.3240,Vara Única da Comarca de Sanharó,27/02/2025,Sem prioridade,7
6ª CC,0000583-48.2022.8.17.3240,Vara Única da Comarca de Sanharó,25/02/2025,Prioridade Legal,9
6ª CC,0000663-41.2024.8.17.3240,Vara Única da Comarca de Sanharó,27/02/2025,Prioridade Legal,7
